,r$_x$,r$_y$,r$_z$
3068,40.14783638153149,44.58868952864365,423.3
3069,35.26711513754839,48.54101966249685,423.3
3070,30.000000000000007,51.96152422706631,423.3
3071,24.404198584548023,54.812727458556054,423.3
3072,18.541019662496847,57.06339097770921,423.3
3073,12.474701449065567,58.688856044028334,423.3
3074,6.2717077960592205,59.6713137220964,423.3
3075,3.67394039744206e-15,60.0,423.3
3076,-6.2717077960592,59.67131372209641,423.3
3077,-12.474701449065547,58.68885604402834,423.3
3078,-18.54101966249684,57.06339097770922,423.3
3079,-24.404198584548002,54.81272745855606,423.3
3080,-29.999999999999986,51.96152422706632,423.3
3081,-35.26711513754838,48.54101966249685,423.3
3082,-40.14783638153148,44.58868952864367,423.3
3083,-44.58868952864364,40.1478363815315,423.3
3084,-48.54101966249684,35.267115137548394,423.3
3085,-51.961524227066306,30.00000000000002,423.3
3086,-54.81272745855605,24.404198584548027,423.3
3087,-57.06339097770921,18.54101966249685,423.3
3088,-58.688856044028334,12.474701449065584,423.3
3089,-59.6713137220964,6.271707796059224,423.3
3090,-60.0,7.34788079488412e-15,423.3
3091,-59.67131372209641,-6.271707796059183,423.3
3092,-58.68885604402834,-12.474701449065543,423.3
3093,-57.06339097770922,-18.541019662496836,423.3
3094,-54.81272745855607,-24.404198584547988,423.3
3095,-51.96152422706633,-29.999999999999982,423.3
3096,-48.54101966249685,-35.26711513754838,423.3
3097,-44.58868952864368,-40.14783638153148,423.3
3098,-40.147836381531505,-44.58868952864364,423.3
3099,-35.267115137548394,-48.54101966249684,423.3
3100,-30.00000000000003,-51.961524227066306,423.3
3101,-24.404198584548052,-54.81272745855603,423.3
3102,-18.541019662496854,-57.06339097770921,423.3
3103,-12.474701449065588,-58.688856044028334,423.3
3104,-6.271707796059254,-59.6713137220964,423.3
3105,-1.1021821192326178e-14,-60.0,423.3
3106,6.271707796059179,-59.67131372209641,423.3
3107,12.474701449065513,-58.68885604402835,423.3
3108,18.541019662496833,-57.06339097770922,423.3
3109,24.404198584547984,-54.81272745855607,423.3
3110,29.99999999999996,-51.96152422706634,423.3
3111,35.26711513754837,-48.54101966249685,423.3
3112,40.14783638153147,-44.58868952864368,423.3
3113,44.58868952864362,-40.147836381531526,423.3
3114,48.54101966249684,-35.2671151375484,423.3
3115,51.961524227066306,-30.00000000000003,423.3
3116,54.81272745855603,-24.404198584548055,423.3
3117,57.06339097770921,-18.541019662496858,423.3
3118,58.688856044028334,-12.474701449065591,423.3
3119,59.6713137220964,-6.271707796059259,423.3
3120,60.0,0.0,431.6
3121,59.6713137220964,6.271707796059207,431.6
3122,58.68885604402834,12.47470144906556,431.6
3123,57.06339097770921,18.541019662496844,431.6
3124,54.812727458556054,24.40419858454801,431.6
3125,51.96152422706632,29.999999999999996,431.6
3126,48.54101966249685,35.26711513754839,431.6
3127,44.58868952864366,40.14783638153149,431.6
3128,40.14783638153149,44.58868952864365,431.6
3129,35.26711513754839,48.54101966249685,431.6
3130,30.000000000000007,51.96152422706631,431.6
3131,24.404198584548023,54.812727458556054,431.6
3132,18.541019662496847,57.06339097770921,431.6
3133,12.474701449065567,58.688856044028334,431.6
3134,6.2717077960592205,59.6713137220964,431.6
3135,3.67394039744206e-15,60.0,431.6
3136,-6.2717077960592,59.67131372209641,431.6
3137,-12.474701449065547,58.68885604402834,431.6
3138,-18.54101966249684,57.06339097770922,431.6
3139,-24.404198584548002,54.81272745855606,431.6
3140,-29.999999999999986,51.96152422706632,431.6
3141,-35.26711513754838,48.54101966249685,431.6
3142,-40.14783638153148,44.58868952864367,431.6
3143,-44.58868952864364,40.1478363815315,431.6
3144,-48.54101966249684,35.267115137548394,431.6
3145,-51.961524227066306,30.00000000000002,431.6
3146,-54.81272745855605,24.404198584548027,431.6
3147,-57.06339097770921,18.54101966249685,431.6
3148,-58.688856044028334,12.474701449065584,431.6
3149,-59.6713137220964,6.271707796059224,431.6
3150,-60.0,7.34788079488412e-15,431.6
3151,-59.67131372209641,-6.271707796059183,431.6
3152,-58.68885604402834,-12.474701449065543,431.6
3153,-57.06339097770922,-18.541019662496836,431.6
3154,-54.81272745855607,-24.404198584547988,431.6
3155,-51.96152422706633,-29.999999999999982,431.6
3156,-48.54101966249685,-35.26711513754838,431.6
3157,-44.58868952864368,-40.14783638153148,431.6
3158,-40.147836381531505,-44.58868952864364,431.6
3159,-35.267115137548394,-48.54101966249684,431.6
3160,-30.00000000000003,-51.961524227066306,431.6
3161,-24.404198584548052,-54.81272745855603,431.6
3162,-18.541019662496854,-57.06339097770921,431.6
3163,-12.474701449065588,-58.688856044028334,431.6
3164,-6.271707796059254,-59.6713137220964,431.6
3165,-1.1021821192326178e-14,-60.0,431.6
3166,6.271707796059179,-59.67131372209641,431.6
3167,12.474701449065513,-58.68885604402835,431.6
3168,18.541019662496833,-57.06339097770922,431.6
3169,24.404198584547984,-54.81272745855607,431.6
3170,29.99999999999996,-51.96152422706634,431.6
3171,35.26711513754837,-48.54101966249685,431.6
3172,40.14783638153147,-44.58868952864368,431.6
3173,44.58868952864362,-40.147836381531526,431.6
3174,48.54101966249684,-35.2671151375484,431.6
3175,51.961524227066306,-30.00000000000003,431.6
3176,54.81272745855603,-24.404198584548055,431.6
3177,57.06339097770921,-18.541019662496858,431.6
3178,58.688856044028334,-12.474701449065591,431.6
3179,59.6713137220964,-6.271707796059259,431.6
3180,60.0,0.0,439.90000000000003
3181,59.6713137220964,6.271707796059207,439.90000000000003
3182,58.68885604402834,12.47470144906556,439.90000000000003
3183,57.06339097770921,18.541019662496844,439.90000000000003
3184,54.812727458556054,24.40419858454801,439.90000000000003
3185,51.96152422706632,29.999999999999996,439.90000000000003
3186,48.54101966249685,35.26711513754839,439.90000000000003
3187,44.58868952864366,40.14783638153149,439.90000000000003
3188,40.14783638153149,44.58868952864365,439.90000000000003
3189,35.26711513754839,48.54101966249685,439.90000000000003
3190,30.000000000000007,51.96152422706631,439.90000000000003
3191,24.404198584548023,54.812727458556054,439.90000000000003
3192,18.541019662496847,57.06339097770921,439.90000000000003
3193,12.474701449065567,58.688856044028334,439.90000000000003
3194,6.2717077960592205,59.6713137220964,439.90000000000003
3195,3.67394039744206e-15,60.0,439.90000000000003
3196,-6.2717077960592,59.67131372209641,439.90000000000003
3197,-12.474701449065547,58.68885604402834,439.90000000000003
3198,-18.54101966249684,57.06339097770922,439.90000000000003
3199,-24.404198584548002,54.81272745855606,439.90000000000003
3200,-29.999999999999986,51.96152422706632,439.90000000000003
3201,-35.26711513754838,48.54101966249685,439.90000000000003
3202,-40.14783638153148,44.58868952864367,439.90000000000003
3203,-44.58868952864364,40.1478363815315,439.90000000000003
3204,-48.54101966249684,35.267115137548394,439.90000000000003
3205,-51.961524227066306,30.00000000000002,439.90000000000003
3206,-54.81272745855605,24.404198584548027,439.90000000000003
3207,-57.06339097770921,18.54101966249685,439.90000000000003
3208,-58.688856044028334,12.474701449065584,439.90000000000003
3209,-59.6713137220964,6.271707796059224,439.90000000000003
3210,-60.0,7.34788079488412e-15,439.90000000000003
3211,-59.67131372209641,-6.271707796059183,439.90000000000003
3212,-58.68885604402834,-12.474701449065543,439.90000000000003
3213,-57.06339097770922,-18.541019662496836,439.90000000000003
3214,-54.81272745855607,-24.404198584547988,439.90000000000003
3215,-51.96152422706633,-29.999999999999982,439.90000000000003
3216,-48.54101966249685,-35.26711513754838,439.90000000000003
3217,-44.58868952864368,-40.14783638153148,439.90000000000003
3218,-40.147836381531505,-44.58868952864364,439.90000000000003
3219,-35.267115137548394,-48.54101966249684,439.90000000000003
3220,-30.00000000000003,-51.961524227066306,439.90000000000003
3221,-24.404198584548052,-54.81272745855603,439.90000000000003
3222,-18.541019662496854,-57.06339097770921,439.90000000000003
3223,-12.474701449065588,-58.688856044028334,439.90000000000003
3224,-6.271707796059254,-59.6713137220964,439.90000000000003
3225,-1.1021821192326178e-14,-60.0,439.90000000000003
3226,6.271707796059179,-59.67131372209641,439.90000000000003
3227,12.474701449065513,-58.68885604402835,439.90000000000003
3228,18.541019662496833,-57.06339097770922,439.90000000000003
3229,24.404198584547984,-54.81272745855607,439.90000000000003
3230,29.99999999999996,-51.96152422706634,439.90000000000003
3231,35.26711513754837,-48.54101966249685,439.90000000000003
3232,40.14783638153147,-44.58868952864368,439.90000000000003
3233,44.58868952864362,-40.147836381531526,439.90000000000003
3234,48.54101966249684,-35.2671151375484,439.90000000000003
3235,51.961524227066306,-30.00000000000003,439.90000000000003
3236,54.81272745855603,-24.404198584548055,439.90000000000003
3237,57.06339097770921,-18.541019662496858,439.90000000000003
3238,58.688856044028334,-12.474701449065591,439.90000000000003
3239,59.6713137220964,-6.271707796059259,439.90000000000003
3240,60.0,0.0,448.20000000000005
3241,59.6713137220964,6.271707796059207,448.20000000000005
3242,58.68885604402834,12.47470144906556,448.20000000000005
3243,57.06339097770921,18.541019662496844,448.20000000000005
3244,54.812727458556054,24.40419858454801,448.20000000000005
3245,51.96152422706632,29.999999999999996,448.20000000000005
3246,48.54101966249685,35.26711513754839,448.20000000000005
3247,44.58868952864366,40.14783638153149,448.20000000000005
3248,40.14783638153149,44.58868952864365,448.20000000000005
3249,35.26711513754839,48.54101966249685,448.20000000000005
3250,30.000000000000007,51.96152422706631,448.20000000000005
3251,24.404198584548023,54.812727458556054,448.20000000000005
3252,18.541019662496847,57.06339097770921,448.20000000000005
3253,12.474701449065567,58.688856044028334,448.20000000000005
3254,6.2717077960592205,59.6713137220964,448.20000000000005
3255,3.67394039744206e-15,60.0,448.20000000000005
3256,-6.2717077960592,59.67131372209641,448.20000000000005
3257,-12.474701449065547,58.68885604402834,448.20000000000005
3258,-18.54101966249684,57.06339097770922,448.20000000000005
3259,-24.404198584548002,54.81272745855606,448.20000000000005
3260,-29.999999999999986,51.96152422706632,448.20000000000005
3261,-35.26711513754838,48.54101966249685,448.20000000000005
3262,-40.14783638153148,44.58868952864367,448.20000000000005
3263,-44.58868952864364,40.1478363815315,448.20000000000005
3264,-48.54101966249684,35.267115137548394,448.20000000000005
3265,-51.961524227066306,30.00000000000002,448.20000000000005
3266,-54.81272745855605,24.404198584548027,448.20000000000005
3267,-57.06339097770921,18.54101966249685,448.20000000000005
3268,-58.688856044028334,12.474701449065584,448.20000000000005
3269,-59.6713137220964,6.271707796059224,448.20000000000005
3270,-60.0,7.34788079488412e-15,448.20000000000005
3271,-59.67131372209641,-6.271707796059183,448.20000000000005
3272,-58.68885604402834,-12.474701449065543,448.20000000000005
3273,-57.06339097770922,-18.541019662496836,448.20000000000005
3274,-54.81272745855607,-24.404198584547988,448.20000000000005
3275,-51.96152422706633,-29.999999999999982,448.20000000000005
3276,-48.54101966249685,-35.26711513754838,448.20000000000005
3277,-44.58868952864368,-40.14783638153148,448.20000000000005
3278,-40.147836381531505,-44.58868952864364,448.20000000000005
3279,-35.267115137548394,-48.54101966249684,448.20000000000005
3280,-30.00000000000003,-51.961524227066306,448.20000000000005
3281,-24.404198584548052,-54.81272745855603,448.20000000000005
3282,-18.541019662496854,-57.06339097770921,448.20000000000005
3283,-12.474701449065588,-58.688856044028334,448.20000000000005
3284,-6.271707796059254,-59.6713137220964,448.20000000000005
3285,-1.1021821192326178e-14,-60.0,448.20000000000005
3286,6.271707796059179,-59.67131372209641,448.20000000000005
3287,12.474701449065513,-58.68885604402835,448.20000000000005
3288,18.541019662496833,-57.06339097770922,448.20000000000005
3289,24.404198584547984,-54.81272745855607,448.20000000000005
3290,29.99999999999996,-51.96152422706634,448.20000000000005
3291,35.26711513754837,-48.54101966249685,448.20000000000005
3292,40.14783638153147,-44.58868952864368,448.20000000000005
3293,44.58868952864362,-40.147836381531526,448.20000000000005
3294,48.54101966249684,-35.2671151375484,448.20000000000005
3295,51.961524227066306,-30.00000000000003,448.20000000000005
3296,54.81272745855603,-24.404198584548055,448.20000000000005
3297,57.06339097770921,-18.541019662496858,448.20000000000005
3298,58.688856044028334,-12.474701449065591,448.20000000000005
3299,59.6713137220964,-6.271707796059259,448.20000000000005
3300,60.0,0.0,456.50000000000006
3301,59.6713137220964,6.271707796059207,456.50000000000006
3302,58.68885604402834,12.47470144906556,456.50000000000006
3303,57.06339097770921,18.541019662496844,456.50000000000006
3304,54.812727458556054,24.40419858454801,456.50000000000006
3305,51.96152422706632,29.999999999999996,456.50000000000006
3306,48.54101966249685,35.26711513754839,456.50000000000006
3307,44.58868952864366,40.14783638153149,456.50000000000006
3308,40.14783638153149,44.58868952864365,456.50000000000006
3309,35.26711513754839,48.54101966249685,456.50000000000006
3310,30.000000000000007,51.96152422706631,456.50000000000006
3311,24.404198584548023,54.812727458556054,456.50000000000006
3312,18.541019662496847,57.06339097770921,456.50000000000006
3313,12.474701449065567,58.688856044028334,456.50000000000006
3314,6.2717077960592205,59.6713137220964,456.50000000000006
3315,3.67394039744206e-15,60.0,456.50000000000006
3316,-6.2717077960592,59.67131372209641,456.50000000000006
3317,-12.474701449065547,58.68885604402834,456.50000000000006
3318,-18.54101966249684,57.06339097770922,456.50000000000006
3319,-24.404198584548002,54.81272745855606,456.50000000000006
3320,-29.999999999999986,51.96152422706632,456.50000000000006
3321,-35.26711513754838,48.54101966249685,456.50000000000006
3322,-40.14783638153148,44.58868952864367,456.50000000000006
3323,-44.58868952864364,40.1478363815315,456.50000000000006
3324,-48.54101966249684,35.267115137548394,456.50000000000006
3325,-51.961524227066306,30.00000000000002,456.50000000000006
3326,-54.81272745855605,24.404198584548027,456.50000000000006
3327,-57.06339097770921,18.54101966249685,456.50000000000006
3328,-58.688856044028334,12.474701449065584,456.50000000000006
3329,-59.6713137220964,6.271707796059224,456.50000000000006
3330,-60.0,7.34788079488412e-15,456.50000000000006
3331,-59.67131372209641,-6.271707796059183,456.50000000000006
3332,-58.68885604402834,-12.474701449065543,456.50000000000006
3333,-57.06339097770922,-18.541019662496836,456.50000000000006
3334,-54.81272745855607,-24.404198584547988,456.50000000000006
3335,-51.96152422706633,-29.999999999999982,456.50000000000006
3336,-48.54101966249685,-35.26711513754838,456.50000000000006
3337,-44.58868952864368,-40.14783638153148,456.50000000000006
3338,-40.147836381531505,-44.58868952864364,456.50000000000006
3339,-35.267115137548394,-48.54101966249684,456.50000000000006
3340,-30.00000000000003,-51.961524227066306,456.50000000000006
3341,-24.404198584548052,-54.81272745855603,456.50000000000006
3342,-18.541019662496854,-57.06339097770921,456.50000000000006
3343,-12.474701449065588,-58.688856044028334,456.50000000000006
3344,-6.271707796059254,-59.6713137220964,456.50000000000006
3345,-1.1021821192326178e-14,-60.0,456.50000000000006
3346,6.271707796059179,-59.67131372209641,456.50000000000006
3347,12.474701449065513,-58.68885604402835,456.50000000000006
3348,18.541019662496833,-57.06339097770922,456.50000000000006
3349,24.404198584547984,-54.81272745855607,456.50000000000006
3350,29.99999999999996,-51.96152422706634,456.50000000000006
3351,35.26711513754837,-48.54101966249685,456.50000000000006
3352,40.14783638153147,-44.58868952864368,456.50000000000006
3353,44.58868952864362,-40.147836381531526,456.50000000000006
3354,48.54101966249684,-35.2671151375484,456.50000000000006
3355,51.961524227066306,-30.00000000000003,456.50000000000006
3356,54.81272745855603,-24.404198584548055,456.50000000000006
3357,57.06339097770921,-18.541019662496858,456.50000000000006
3358,58.688856044028334,-12.474701449065591,456.50000000000006
3359,59.6713137220964,-6.271707796059259,456.50000000000006
3360,60.0,0.0,464.80000000000007
3361,59.6713137220964,6.271707796059207,464.80000000000007
3362,58.68885604402834,12.47470144906556,464.80000000000007
3363,57.06339097770921,18.541019662496844,464.80000000000007
3364,54.812727458556054,24.40419858454801,464.80000000000007
3365,51.96152422706632,29.999999999999996,464.80000000000007
3366,48.54101966249685,35.26711513754839,464.80000000000007
3367,44.58868952864366,40.14783638153149,464.80000000000007
3368,40.14783638153149,44.58868952864365,464.80000000000007
3369,35.26711513754839,48.54101966249685,464.80000000000007
3370,30.000000000000007,51.96152422706631,464.80000000000007
3371,24.404198584548023,54.812727458556054,464.80000000000007
3372,18.541019662496847,57.06339097770921,464.80000000000007
3373,12.474701449065567,58.688856044028334,464.80000000000007
3374,6.2717077960592205,59.6713137220964,464.80000000000007
3375,3.67394039744206e-15,60.0,464.80000000000007
3376,-6.2717077960592,59.67131372209641,464.80000000000007
3377,-12.474701449065547,58.68885604402834,464.80000000000007
3378,-18.54101966249684,57.06339097770922,464.80000000000007
3379,-24.404198584548002,54.81272745855606,464.80000000000007
3380,-29.999999999999986,51.96152422706632,464.80000000000007
3381,-35.26711513754838,48.54101966249685,464.80000000000007
3382,-40.14783638153148,44.58868952864367,464.80000000000007
3383,-44.58868952864364,40.1478363815315,464.80000000000007
3384,-48.54101966249684,35.267115137548394,464.80000000000007
3385,-51.961524227066306,30.00000000000002,464.80000000000007
3386,-54.81272745855605,24.404198584548027,464.80000000000007
3387,-57.06339097770921,18.54101966249685,464.80000000000007
3388,-58.688856044028334,12.474701449065584,464.80000000000007
3389,-59.6713137220964,6.271707796059224,464.80000000000007
3390,-60.0,7.34788079488412e-15,464.80000000000007
3391,-59.67131372209641,-6.271707796059183,464.80000000000007
3392,-58.68885604402834,-12.474701449065543,464.80000000000007
3393,-57.06339097770922,-18.541019662496836,464.80000000000007
3394,-54.81272745855607,-24.404198584547988,464.80000000000007
3395,-51.96152422706633,-29.999999999999982,464.80000000000007
3396,-48.54101966249685,-35.26711513754838,464.80000000000007
3397,-44.58868952864368,-40.14783638153148,464.80000000000007
3398,-40.147836381531505,-44.58868952864364,464.80000000000007
3399,-35.267115137548394,-48.54101966249684,464.80000000000007
3400,-30.00000000000003,-51.961524227066306,464.80000000000007
3401,-24.404198584548052,-54.81272745855603,464.80000000000007
3402,-18.541019662496854,-57.06339097770921,464.80000000000007
3403,-12.474701449065588,-58.688856044028334,464.80000000000007
3404,-6.271707796059254,-59.6713137220964,464.80000000000007
3405,-1.1021821192326178e-14,-60.0,464.80000000000007
3406,6.271707796059179,-59.67131372209641,464.80000000000007
3407,12.474701449065513,-58.68885604402835,464.80000000000007
3408,18.541019662496833,-57.06339097770922,464.80000000000007
3409,24.404198584547984,-54.81272745855607,464.80000000000007
3410,29.99999999999996,-51.96152422706634,464.80000000000007
3411,35.26711513754837,-48.54101966249685,464.80000000000007
3412,40.14783638153147,-44.58868952864368,464.80000000000007
3413,44.58868952864362,-40.147836381531526,464.80000000000007
3414,48.54101966249684,-35.2671151375484,464.80000000000007
3415,51.961524227066306,-30.00000000000003,464.80000000000007
3416,54.81272745855603,-24.404198584548055,464.80000000000007
3417,57.06339097770921,-18.541019662496858,464.80000000000007
3418,58.688856044028334,-12.474701449065591,464.80000000000007
3419,59.6713137220964,-6.271707796059259,464.80000000000007
3420,60.0,0.0,473.1
3421,59.6713137220964,6.271707796059207,473.1
3422,58.68885604402834,12.47470144906556,473.1
3423,57.06339097770921,18.541019662496844,473.1
3424,54.812727458556054,24.40419858454801,473.1
3425,51.96152422706632,29.999999999999996,473.1
3426,48.54101966249685,35.26711513754839,473.1
3427,44.58868952864366,40.14783638153149,473.1
3428,40.14783638153149,44.58868952864365,473.1
3429,35.26711513754839,48.54101966249685,473.1
3430,30.000000000000007,51.96152422706631,473.1
3431,24.404198584548023,54.812727458556054,473.1
3432,18.541019662496847,57.06339097770921,473.1
3433,12.474701449065567,58.688856044028334,473.1
3434,6.2717077960592205,59.6713137220964,473.1
3435,3.67394039744206e-15,60.0,473.1
3436,-6.2717077960592,59.67131372209641,473.1
3437,-12.474701449065547,58.68885604402834,473.1
3438,-18.54101966249684,57.06339097770922,473.1
3439,-24.404198584548002,54.81272745855606,473.1
3440,-29.999999999999986,51.96152422706632,473.1
3441,-35.26711513754838,48.54101966249685,473.1
3442,-40.14783638153148,44.58868952864367,473.1
3443,-44.58868952864364,40.1478363815315,473.1
3444,-48.54101966249684,35.267115137548394,473.1
3445,-51.961524227066306,30.00000000000002,473.1
3446,-54.81272745855605,24.404198584548027,473.1
3447,-57.06339097770921,18.54101966249685,473.1
3448,-58.688856044028334,12.474701449065584,473.1
3449,-59.6713137220964,6.271707796059224,473.1
3450,-60.0,7.34788079488412e-15,473.1
3451,-59.67131372209641,-6.271707796059183,473.1
3452,-58.68885604402834,-12.474701449065543,473.1
3453,-57.06339097770922,-18.541019662496836,473.1
3454,-54.81272745855607,-24.404198584547988,473.1
3455,-51.96152422706633,-29.999999999999982,473.1
3456,-48.54101966249685,-35.26711513754838,473.1
3457,-44.58868952864368,-40.14783638153148,473.1
3458,-40.147836381531505,-44.58868952864364,473.1
3459,-35.267115137548394,-48.54101966249684,473.1
3460,-30.00000000000003,-51.961524227066306,473.1
3461,-24.404198584548052,-54.81272745855603,473.1
3462,-18.541019662496854,-57.06339097770921,473.1
3463,-12.474701449065588,-58.688856044028334,473.1
3464,-6.271707796059254,-59.6713137220964,473.1
3465,-1.1021821192326178e-14,-60.0,473.1
3466,6.271707796059179,-59.67131372209641,473.1
3467,12.474701449065513,-58.68885604402835,473.1
3468,18.541019662496833,-57.06339097770922,473.1
3469,24.404198584547984,-54.81272745855607,473.1
3470,29.99999999999996,-51.96152422706634,473.1
3471,35.26711513754837,-48.54101966249685,473.1
3472,40.14783638153147,-44.58868952864368,473.1
3473,44.58868952864362,-40.147836381531526,473.1
3474,48.54101966249684,-35.2671151375484,473.1
3475,51.961524227066306,-30.00000000000003,473.1
3476,54.81272745855603,-24.404198584548055,473.1
3477,57.06339097770921,-18.541019662496858,473.1
3478,58.688856044028334,-12.474701449065591,473.1
3479,59.6713137220964,-6.271707796059259,473.1
3480,60.0,0.0,481.40000000000003
3481,59.6713137220964,6.271707796059207,481.40000000000003
3482,58.68885604402834,12.47470144906556,481.40000000000003
3483,57.06339097770921,18.541019662496844,481.40000000000003
3484,54.812727458556054,24.40419858454801,481.40000000000003
3485,51.96152422706632,29.999999999999996,481.40000000000003
3486,48.54101966249685,35.26711513754839,481.40000000000003
3487,44.58868952864366,40.14783638153149,481.40000000000003
3488,40.14783638153149,44.58868952864365,481.40000000000003
3489,35.26711513754839,48.54101966249685,481.40000000000003
3490,30.000000000000007,51.96152422706631,481.40000000000003
3491,24.404198584548023,54.812727458556054,481.40000000000003
3492,18.541019662496847,57.06339097770921,481.40000000000003
3493,12.474701449065567,58.688856044028334,481.40000000000003
3494,6.2717077960592205,59.6713137220964,481.40000000000003
3495,3.67394039744206e-15,60.0,481.40000000000003
3496,-6.2717077960592,59.67131372209641,481.40000000000003
3497,-12.474701449065547,58.68885604402834,481.40000000000003
3498,-18.54101966249684,57.06339097770922,481.40000000000003
3499,-24.404198584548002,54.81272745855606,481.40000000000003
3500,-29.999999999999986,51.96152422706632,481.40000000000003
3501,-35.26711513754838,48.54101966249685,481.40000000000003
3502,-40.14783638153148,44.58868952864367,481.40000000000003
3503,-44.58868952864364,40.1478363815315,481.40000000000003
3504,-48.54101966249684,35.267115137548394,481.40000000000003
3505,-51.961524227066306,30.00000000000002,481.40000000000003
3506,-54.81272745855605,24.404198584548027,481.40000000000003
3507,-57.06339097770921,18.54101966249685,481.40000000000003
3508,-58.688856044028334,12.474701449065584,481.40000000000003
3509,-59.6713137220964,6.271707796059224,481.40000000000003
3510,-60.0,7.34788079488412e-15,481.40000000000003
3511,-59.67131372209641,-6.271707796059183,481.40000000000003
3512,-58.68885604402834,-12.474701449065543,481.40000000000003
3513,-57.06339097770922,-18.541019662496836,481.40000000000003
3514,-54.81272745855607,-24.404198584547988,481.40000000000003
3515,-51.96152422706633,-29.999999999999982,481.40000000000003
3516,-48.54101966249685,-35.26711513754838,481.40000000000003
3517,-44.58868952864368,-40.14783638153148,481.40000000000003
3518,-40.147836381531505,-44.58868952864364,481.40000000000003
3519,-35.267115137548394,-48.54101966249684,481.40000000000003
3520,-30.00000000000003,-51.961524227066306,481.40000000000003
3521,-24.404198584548052,-54.81272745855603,481.40000000000003
3522,-18.541019662496854,-57.06339097770921,481.40000000000003
3523,-12.474701449065588,-58.688856044028334,481.40000000000003
3524,-6.271707796059254,-59.6713137220964,481.40000000000003
3525,-1.1021821192326178e-14,-60.0,481.40000000000003
3526,6.271707796059179,-59.67131372209641,481.40000000000003
3527,12.474701449065513,-58.68885604402835,481.40000000000003
3528,18.541019662496833,-57.06339097770922,481.40000000000003
3529,24.404198584547984,-54.81272745855607,481.40000000000003
3530,29.99999999999996,-51.96152422706634,481.40000000000003
3531,35.26711513754837,-48.54101966249685,481.40000000000003
3532,40.14783638153147,-44.58868952864368,481.40000000000003
3533,44.58868952864362,-40.147836381531526,481.40000000000003
3534,48.54101966249684,-35.2671151375484,481.40000000000003
3535,51.961524227066306,-30.00000000000003,481.40000000000003
3536,54.81272745855603,-24.404198584548055,481.40000000000003
3537,57.06339097770921,-18.541019662496858,481.40000000000003
3538,58.688856044028334,-12.474701449065591,481.40000000000003
3539,59.6713137220964,-6.271707796059259,481.40000000000003
3540,60.0,0.0,489.70000000000005
3541,59.6713137220964,6.271707796059207,489.70000000000005
3542,58.68885604402834,12.47470144906556,489.70000000000005
3543,57.06339097770921,18.541019662496844,489.70000000000005
3544,54.812727458556054,24.40419858454801,489.70000000000005
3545,51.96152422706632,29.999999999999996,489.70000000000005
3546,48.54101966249685,35.26711513754839,489.70000000000005
3547,44.58868952864366,40.14783638153149,489.70000000000005
3548,40.14783638153149,44.58868952864365,489.70000000000005
3549,35.26711513754839,48.54101966249685,489.70000000000005
3550,30.000000000000007,51.96152422706631,489.70000000000005
3551,24.404198584548023,54.812727458556054,489.70000000000005
3552,18.541019662496847,57.06339097770921,489.70000000000005
3553,12.474701449065567,58.688856044028334,489.70000000000005
3554,6.2717077960592205,59.6713137220964,489.70000000000005
3555,3.67394039744206e-15,60.0,489.70000000000005
3556,-6.2717077960592,59.67131372209641,489.70000000000005
3557,-12.474701449065547,58.68885604402834,489.70000000000005
3558,-18.54101966249684,57.06339097770922,489.70000000000005
3559,-24.404198584548002,54.81272745855606,489.70000000000005
3560,-29.999999999999986,51.96152422706632,489.70000000000005
3561,-35.26711513754838,48.54101966249685,489.70000000000005
3562,-40.14783638153148,44.58868952864367,489.70000000000005
3563,-44.58868952864364,40.1478363815315,489.70000000000005
3564,-48.54101966249684,35.267115137548394,489.70000000000005
3565,-51.961524227066306,30.00000000000002,489.70000000000005
3566,-54.81272745855605,24.404198584548027,489.70000000000005
3567,-57.06339097770921,18.54101966249685,489.70000000000005
3568,-58.688856044028334,12.474701449065584,489.70000000000005
3569,-59.6713137220964,6.271707796059224,489.70000000000005
3570,-60.0,7.34788079488412e-15,489.70000000000005
3571,-59.67131372209641,-6.271707796059183,489.70000000000005
3572,-58.68885604402834,-12.474701449065543,489.70000000000005
3573,-57.06339097770922,-18.541019662496836,489.70000000000005
3574,-54.81272745855607,-24.404198584547988,489.70000000000005
3575,-51.96152422706633,-29.999999999999982,489.70000000000005
3576,-48.54101966249685,-35.26711513754838,489.70000000000005
3577,-44.58868952864368,-40.14783638153148,489.70000000000005
3578,-40.147836381531505,-44.58868952864364,489.70000000000005
3579,-35.267115137548394,-48.54101966249684,489.70000000000005
3580,-30.00000000000003,-51.961524227066306,489.70000000000005
3581,-24.404198584548052,-54.81272745855603,489.70000000000005
3582,-18.541019662496854,-57.06339097770921,489.70000000000005
3583,-12.474701449065588,-58.688856044028334,489.70000000000005
3584,-6.271707796059254,-59.6713137220964,489.70000000000005
3585,-1.1021821192326178e-14,-60.0,489.70000000000005
3586,6.271707796059179,-59.67131372209641,489.70000000000005
3587,12.474701449065513,-58.68885604402835,489.70000000000005
3588,18.541019662496833,-57.06339097770922,489.70000000000005
3589,24.404198584547984,-54.81272745855607,489.70000000000005
3590,29.99999999999996,-51.96152422706634,489.70000000000005
3591,35.26711513754837,-48.54101966249685,489.70000000000005
3592,40.14783638153147,-44.58868952864368,489.70000000000005
3593,44.58868952864362,-40.147836381531526,489.70000000000005
